File,URL,Status,Kind,Final,ElapsedMs,Note,Referer
https://santis.club/sr/masaze/anti-stres-masaza/index.html,https://santis.club/sr/masaze/anti-stres-masaza/index.html,ERR,page,https://santis.club/sr/masaze/anti-stres-masaza/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/_legacy_content/masajlar/altin-ucgen-ritueli/index.html,https://santis.club/_legacy_content/masajlar/altin-ucgen-ritueli/index.html,ERR,page,https://santis.club/_legacy_content/masajlar/altin-ucgen-ritueli/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/hamam/sea-salt-peeling.html,https://santis.club/tr/hamam/sea-salt-peeling.html,ERR,page,https://santis.club/tr/hamam/sea-salt-peeling.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/code-of-silence.html,https://santis.club/tr/code-of-silence.html,ERR,page,https://santis.club/tr/code-of-silence.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/fr/massages/klasik-isvec-masaji/index.html,https://santis.club/fr/massages/klasik-isvec-masaji/index.html,ERR,page,https://santis.club/fr/massages/klasik-isvec-masaji/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/hakkimizda/index.html,https://santis.club/tr/hakkimizda/index.html,ERR,page,https://santis.club/tr/hakkimizda/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/de/massagen/bronze-massage/index.html,https://santis.club/de/massagen/bronze-massage/index.html,ERR,page,https://santis.club/de/massagen/bronze-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/de/untitled/brasilianische-maderotherapie/index.html,https://santis.club/de/untitled/brasilianische-maderotherapie/index.html,ERR,page,https://santis.club/de/untitled/brasilianische-maderotherapie/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/urunler/index.html,https://santis.club/tr/urunler/index.html,ERR,page,https://santis.club/tr/urunler/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/en/massages/aromatherapy-massage/index.html,https://santis.club/en/massages/aromatherapy-massage/index.html,ERR,page,https://santis.club/en/massages/aromatherapy-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/en/services/abhyanga-massage/index.html,https://santis.club/en/services/abhyanga-massage/index.html,ERR,page,https://santis.club/en/services/abhyanga-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/masajlar/detail.html,https://santis.club/tr/masajlar/detail.html,ERR,page,https://santis.club/tr/masajlar/detail.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
